23,东二环府青路旁学区房，精装套二，拎包入住,浅水半岛三期??2室1厅??88.6平米??西北,八里小区二手房/中楼层(共27层)/2010年建板塔结合,电子科大附小独家,94万,10610 元/m2,43人看过此房
24,欧式奢华装修，100平米私家花园，拎包入住，南北通透,华阳滨河花园??3室2厅??119.63平米??北,华阳二手房/高楼层(共6层)/2003年建板塔结合,距离1号线四河站706米独家,100万,8360 元/m2,44人看过此房
25,独家房源 正对小学 正朝南 精装修 保养好,兴元华盛1期??3室2厅??100.42平米??南,驷马桥二手房/高楼层(共18层)/2008年建板塔结合,双水碾小学独家,89万,8863 元/m2,34人看过此房
26,川大橡树林套四河景房  中层带阳台看府南河  有学区,望江橡树林二期??3室2厅??132.8平米??南,三官堂二手房/中楼层(共33层)/2011年建板塔结合,盐道街小学东区独家,243万,18299 元/m2,16人看过此房
27,四海二期 送200㎡大屋顶花园 视野非常好 仅此一套,四海逸家二期??5室2厅??210平米??北,卓锦城二手房/高楼层(共34层)/2013年建板塔结合,锦江外国语小学独家,350万,16667 元/m2,10人看过此房
28,好房子 学区房 刚需套三 家具家电全带 房东诚心出售,首创国际城二期??3室2厅??83平米??南,成渝立交二手房/低楼层(共34层)/2012年建塔楼,树德小学独家,83万,10000 元/m2,51人看过此房
29,高绿化学区房，对中庭，安静舒适,世纪锦苑??3室2厅??134.06平米??南,桐梓林二手房/低楼层(共6层)/2004年建板楼,桐梓林小学距离1号线桐梓林站737米独家,142万,10593 元/m2,35人看过此房
,title,where,other,chanquan,price,price-pre,square
0,蜀都花园牛市口地铁标准套三采光好明厨明卫诚心卖,蜀都花园??3室1厅??102.46平米??南 北,水碾河二手房/中楼层(共18层)/2003年建板楼,教师进修校附小距离2号线牛王庙站772米独家,107万,10444 元/m2,55人看过此房
1,顶峰实用居家套三+已改套四+赠送多+视野开阔,顶峰水岸汇景??4室2厅??118.88平米??南,营门口二手房/高楼层(共33层)/2011年建塔楼,行知小学独家,143万,12029 元/m2,44人看过此房
2,精装标准套三、双卫 视野开阔 东北向 诚售,华侨城天鹅堡??3室2厅??104.23平米??南,华侨城二手房/高楼层(共32层)/2012年建板塔结合,人北小学华侨城独家,122万,11705 元/m2,63人看过此房
3,房东自住装修+天涯石套二学区房+黄金3楼+安静不临街,东安北左街37号??2室1厅??69.63平米??东,红星路二手房/中楼层(共7层)/1991年建塔楼,天涯石小学距离4号线市二医院站429米独家,75万,10772 元/m2,33人看过此房
4,东客站旁，阳光100米亚中心，精装修套三,阳光100米亚中心??3室2厅??86.16平米??西北,万年场二手房/高楼层(共27层)/2014年建板塔结合,距离2号线成都东客站站1030米独家,82万,9518 元/m2,39人看过此房
5,格兰晴天套三清水 单价才7千多 真的太优质了,泛林格兰晴天??3室2厅??123平米??北,金融城二手房/低楼层(共16层)/2006年建板塔结合,锦晖小学距离1号线金融城站812米独家,99万,8049 元/m2,36人看过此房
6,万科魅力之城三期接地气套三好房,万科魅力之城二期??3室2厅??106.7平米??南 北,成渝立交二手房/中楼层(共6层)/2008年建板楼,树德小学距离2号线成渝立交站282米房本满两年,135万,12653 元/m2,7人看过此房
7,中海翠屏湾   套三可改套五 正看游泳池  赠20平,中海翠屏湾??3室2厅??120.65平米??东南,城南宜家二手房/中楼层(共18层)/2009年建板楼,房本满两年,175万,14505 元/m2,13人看过此房
8,套3双卫带入户玄关，家电全齐，对中庭，宜居，拎包入住,恒大绿洲??3室2厅??117.79平米??东南,大面二手房/中楼层(共32层)/2011年建板塔结合,房本满两年,84万,7132 元/m2,16人看过此房
9,比华利精装套四、保养超好、带超大露台位置安静南北通透,比华利二期??4室2厅??108平米??东南,川师二手房/低楼层(共32层)/2011年建板楼,菱窼路小学房本满两年独家,145万,13426 元/m2,7人看过此房
10,紧邻百花潭公园   简装大套一  客厅带大阳台   ,现代城人民公园??1室0厅??58平米??南,人民公园二手房/中楼层(共23层)/2004年建板楼,距离2号线通惠门站983米房本满两年,52万,8966 元/m2,15人看过此房
11,比华利国际城 精装套三 黄金楼层 全面对中庭,比华利国际城一期??3室2厅??97平米??西南,川师二手房/高楼层(共26层)/2008年建板楼,菱窼路小学房本满两年,100万,10310 元/m2,6人看过此房
12,简装套二，首付10万，诚心出售，速销房,上锦颐园佳境??2室2厅??80平米??东北,红光二手房/高楼层(共26层)/2011年建板塔结合,独家随时看房,40万,5000 元/m2,16人看过此房
13,天空城精装套一，户型方正，客厅带阳台，采光视野超好,天空城??1室1厅??53平米??南,万年场二手房/高楼层(共28层)/2010年建板楼,华林小学新校区满五年唯一,50万,9434 元/m2,5人看过此房
14,套二带个大阳台，阳台两边通透型,交大万通格外??2室2厅??83.8平米??西北,丽都二手房/高楼层(共18层)/2011年建板楼,距离3号线太平园站594米房本满两年,92万,10979 元/m2,8人看过此房
15,西南2.5环 学校旁地铁房，学区正读有钥匙 免营业税,园中园西苑??2室1厅??82.7平米??南,五大花园二手房/中楼层(共6层)/2000年建板楼,磨小分校房本满两年,61万,7377 元/m2,12人看过此房
16,三房改套二  精装房带家具家电一起卖,富丽东方??3室2厅??114平米??南,成渝立交二手房/低楼层(共33层)/2008年建塔楼,树德小学距离2号线成渝立交站1088米房本满两年,120万,10527 元/m2,7人看过此房
17,金色池塘 正读茶小 2号线地铁口 精装小套三 可上户,金色池塘??3室2厅??94.53平米??东北,茶店子二手房/高楼层(共6层)/2004年建板楼,茶店子小学南区距离2号线羊犀立交站334米房本满两年,88万,9310 元/m2,9人看过此房
18,惊现中铁西子香荷经典套三 采光好精装修有学区名额  ,中铁西子香荷??3室2厅??127平米??南,光华泡小二手房/高楼层(共32层)/2010年建板塔结合,泡小西区,185万,14567 元/m2,50人看过此房
19,正读桐梓林小学 南北通通户型方正 自住保养 随时看房,新加坡花园??3室2厅??127平米??南,桐梓林二手房/中楼层(共11层)/2002年建板楼,桐梓林小学距离1号线火车南站站857米,145万,11418 元/m2,42人看过此房
20,南门2环豪华精装修赠送产权车库带外60㎡后花园学区房,如意人家??3室2厅??129.9平米??南,紫荆二手房/低楼层(共6层)/2002年建板楼,高新实小旧校区,165万,12703 元/m2,62人看过此房
21,地铁口精装套一，还有学区哦！,香格里拉花园??1室1厅??47.8平米??北,贝森二手房/中楼层(共12层)/2006年建板塔结合,青羊实验附小距离4号线文化宫站157米独家随时看房,48万,10042 元/m2,13人看过此房
22,嘉楠美地 精装套三 带子母车位 靠近家乐福 免营业税,嘉楠美地??3室2厅??87平米??东南,草金立交二手房/中楼层(共18层)/2014年建板楼,房本满两年,89万,10230 元/m2,11人看过此房
23,美年稀缺大户型，双证齐全，随时看房,美年广场美岸??4室2厅??125平米??南,华阳二手房/高楼层(共18层)/2012年建板楼,世纪城南路学校距离1号线天府五街站391米,145万,11600 元/m2,51人看过此房
24,名都苑精装内跃带花园 学区房 正读双楠石室学校,名都苑??4室2厅??192.7平米??东,双楠二手房/高楼层(共6层)/2002年建板楼,石室双楠实验学校距离3号线高升桥站944米房本满两年独家,178万,9238 元/m2,4人看过此房
25,中粮大盘，套四双卫，正读龙小，紧邻大悦城，配套完善,中粮祥云一期??4室2厅??161.2平米??东南,武侯立交二手房/中楼层(共17层)/2000年建板楼,龙江路小学祥云分校,220万,13648 元/m2,61人看过此房
26,精装大套三  拎包入住 满二 房东诚心出售,中国铁建国际城??3室2厅??116平米??南,大面二手房/低楼层(共34层)/2015年建塔楼,房本满两年独家,95万,8190 元/m2,2人看过此房
27,财大地铁口，对中庭，简单装修，诚心出售,盛世草堂??3室2厅??113.97平米??南,草堂二手房/高楼层(共21层)/2008年建板楼,青华小学距离4号线西南财大站495米随时看房,125万,10968 元/m2,19人看过此房
28,南北通透+新出经典套二双卫对中庭+有钥匙随时看房,锦城名都??2室2厅??87.07平米??西北,营门口二手房/高楼层(共33层)/2009年建板塔结合,独家随时看房,110万,12634 元/m2,15人看过此房
29,中华园稀缺平层5房，正对中华园别墅，房东诚心出售,中华园四期华苑??5室2厅??187.71平米??南,桐梓林二手房/中楼层(共24层)/2004年建板楼,桐梓林小学距离1号线桐梓林站550米独家随时看房,198万,10549 元/m2,26人看过此房
,title,where,other,chanquan,price,price-pre,square
0,地铁口，电梯内跃带花园，办公居家两不误,新天地??3室2厅??136.67平米??东北,蜀汉路二手房/高楼层(共18层)/2002年建板楼,营门口小学距离2号线一品天下站35米独家随时看房,140万,10244 元/m2,44人看过此房
1,仅此一套 二环内 就在人人乐旁 买精装套三 学区房,双楠二区??3室1厅??77.25平米??南,双楠二手房/高楼层(共7层)/1999年建板楼,石室双楠实验学校房本满两年随时看房,58万,7509 元/m2,10人看过此房
2,桐梓林精装套二可上户  学区房加地铁房,南方花园??2室2厅??94平米??南,航空路二手房/中楼层(共15层)/2005年建板塔结合,科华中路小学距离1号线桐梓林站194米房本满两年随时看房,95万,10107 元/m2,19人看过此房
3,中间楼层 好房急售  可直接入住 中等装修 价格优质,果壳里的城??3室2厅??89平米??东南,龙泉驿城区二手房/中楼层(共34层)/2012年建塔楼,房本满两年随时看房,63万,7079 元/m2,16人看过此房
4,南1.5环单价很便宜的电梯房，可投资可入住,祥福苑??3室2厅??141平米??东,玉林二手房/高楼层(共22层)/2000年建板楼,玉林小学距离1号线倪家桥站376米独家随时看房,85万,6029 元/m2,91人看过此房
5,鹭岛中庭位置看天鹅湖唯一在售别墅带超大双花园,鹭岛国际一二期??5室3厅??295平米??北,外双楠二手房/中楼层(共6层)/2006年建板楼,龙祥路小学独家随时看房,680万,23051 元/m2,56人看过此房
6,川大橡树林、精装套三、采光视野非常好、正读盐道街小学,望江橡树林二期??3室2厅??89平米??南,三官堂二手房/高楼层(共34层)/2011年建板塔结合,盐道街小学东区房本满两年随时看房,125万,14045 元/m2,10人看过此房
7,地铁口 万达旁 标准清水套二 业主诚心出售,光华杏林??2室2厅??80.83平米??西南,外光华二手房/高楼层(共21层)/2010年建塔楼,同辉小学距离4号线中坝站501米房本满两年随时看房,61万,7547 元/m2,11人看过此房
8,中央花园城市别墅，独栋，带超大私家花园！,中央花园城市别墅??7室2厅??270平米??西北,五大花园二手房/低楼层(共3层)/2000年建板楼,独家随时看房,460万,17038 元/m2,43人看过此房
9,中铁丽景书香 地铁口 标准大套三  户型好 品质高,中铁丽景书香??3室2厅??131平米??南,温江大学城二手房/低楼层(共28层)/2016年建塔楼,独家随时看房,61万,4657 元/m2,31人看过此房
10,七中附小学区房装修还带家具家电和车位仅此一套,东苑F区??3室2厅??116.15平米??西,东苑二手房/中楼层(共27层)/2013年建塔楼,七中附小独家随时看房,188万,16186 元/m2,52人看过此房
11,新界五期 中庭 清水套三双卫 朝南 七楼电梯到顶,新界五期??3室2厅??119平米??西南,红牌楼二手房/低楼层(共8层)/2014年建板楼,距离3号线太平园站610米独家随时看房,185万,15547 元/m2,76人看过此房
12,新北神仙树美洲花园 顶跃带私家花园 中庭精装通透免税,美洲花园一期??4室3厅??148.81平米??南,新北二手房/高楼层(共7层)/2005年建板楼,独家随时看房,115万,7728 元/m2,46人看过此房
13,中华名园 简装套二 方正户型 正读磨小分校 配套成熟,中华名园三期C区??2室2厅??90平米??东南,武侯立交二手房/低楼层(共16层)/2010年建板楼,磨小分校房本满两年随时看房,78万,8667 元/m2,14人看过此房
14,置信丽都玉园天俊，新上简装大套三 有钥匙 随时看房,置信丽都玉园天俊??3室2厅??143平米??南,光华泡小二手房/低楼层(共12层)/2007年建板楼,泡小西区独家随时看房,136万,9511 元/m2,43人看过此房
15,居家装修，黄金地段,蓝光圣菲town城??2室2厅??76平米??南,航空港二手房/高楼层(共23层)/2009年建塔楼,川大西航港实小房本满两年随时看房,55万,7237 元/m2,12人看过此房
16,客厅卧室东南朝向   阳台正对游泳池  婚房首选,派克公馆??3室2厅??134平米??西南,成外二手房/中楼层(共18层)/2011年建板塔结合,犀浦实验小学距离2号线金周路站712米房本满两年随时看房,98万,7314 元/m2,10人看过此房
17,橡树林旁 正对中庭、正朝东，带15㎡平台 标准大套二,摩玛城??2室2厅??97.24平米??西 西北,三官堂二手房/低楼层(共33层)/2011年建板楼,东湖小学独家随时看房,104万,10696 元/m2,82人看过此房
18,橙郡一期精装套二直接拎包入住,橙郡一期??2室1厅??89平米??西,中海国际二手房/低楼层(共17层)/2007年建板塔结合,西芯小学房本满两年随时看房,80万,8989 元/m2,9人看过此房
